theta,alpha,thetadot,alphadot,alpha_f,torque,voltage,time,dt,n_alpha,n_theta
0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
0.0,-3.141592653589793,0.0,-418.8790204786391,0.0,0.0,0.0,0.0,0.015,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.014752388000488281,0.014752388000488281,nan,nan
0.0,3.1385246920140215,0.0,382.1317158192317,-0.0030679615757712823,0.0,0.0,0.031186819076538086,0.016434431076049805,nan,nan
0.0,3.1369907112261366,0.0,-0.05401260707310987,-0.0046019423636569235,0.0,0.0,0.05958724021911621,0.028400421142578125,nan,nan
0.0,3.135456730438251,0.0,-0.10780981173532689,-0.006135923151542565,0.0,0.0,0.07381582260131836,0.014228582382202148,nan,nan
0.0,3.133922749650365,0.0,-0.10933034978593643,-0.007669903939428206,0.0,0.0,0.08784651756286621,0.014030694961547852,nan,nan
0.0,3.1308547880745934,0.0,-0.14826721714854585,-0.010737865515199488,0.0,0.0,0.10853862762451172,0.020692110061645508,nan,nan
0.0,3.1293208072867076,0.0,-0.09730764904042004,-0.01227184630308513,0.0,0.0,0.12430286407470703,0.015764236450195312,nan,nan
0.0,3.1277868264988227,0.0,-0.09815230514483148,-0.01380582709097077,0.0,0.0,0.13993144035339355,0.015628576278686523,nan,nan
0.0,3.126252845710937,0.0,-0.09552911990248954,-0.015339807878856412,0.0,0.0,0.1559891700744629,0.016057729721069336,nan,nan
0.0,3.124718864923051,0.0,-0.09810441356071807,-0.01687378866674205,0.0,0.0,0.17162537574768066,0.015636205673217773,nan,nan
0.0,3.124718864923051,0.0,0.0,-0.01687378866674205,0.0,0.0,0.18590903282165527,0.01428365707397461,nan,nan
0.0,3.1231848841351653,0.0,-0.09000589998534739,-0.018407769454627694,0.0,0.0,0.20295214653015137,0.017043113708496094,nan,nan
0.0,3.1216509033472795,0.0,-0.10578205209464467,-0.019941750242513337,0.0,0.0,0.2174534797668457,0.014501333236694336,nan,nan
0.0,3.1201169225593945,0.0,-0.10829613631396286,-0.021475731030398976,0.0,0.0,0.23161816596984863,0.01416468620300293,nan,nan
0.0,3.1201169225593945,0.0,0.0,-0.021475731030398976,0.0,0.0,0.24572992324829102,0.014111757278442383,nan,nan
0.0,3.1185829417715087,0.0,-0.10927835580196975,-0.023009711818284616,0.0,0.0,0.2597672939300537,0.014037370681762695,nan,nan
0.0,3.1185829417715087,0.0,0.0,-0.023009711818284616,0.0,0.0,0.2739119529724121,0.014144659042358398,nan,nan
0.0,3.1185829417715087,0.0,0.0,-0.023009711818284616,0.0,0.0,0.2883288860321045,0.014416933059692383,nan,nan
0.0,3.1185829417715087,0.0,0.0,-0.023009711818284616,0.0,0.0,0.30239295959472656,0.01406407356262207,nan,nan
0.0,3.117048960983623,0.0,-0.10852263994724937,-0.02454369260617026,0.0,0.0,0.3165280818939209,0.014135122299194336,nan,nan
0.0,3.117048960983623,0.0,0.0,-0.02454369260617026,0.0,0.0,0.33069682121276855,0.014168739318847656,nan,nan
0.0,3.117048960983623,0.0,0.0,-0.02454369260617026,0.0,0.0,0.3447442054748535,0.014047384262084961,nan,nan
0.0,3.117048960983623,0.0,0.0,-0.02454369260617026,0.0,0.0,0.35878944396972656,0.014045238494873047,nan,nan
0.0,3.1185829417715087,0.0,0.10955001199626387,-0.023009711818284616,0.0,0.0,0.37279200553894043,0.014002561569213867,nan,nan
0.0,3.1185829417715087,0.0,0.0,-0.023009711818284616,0.0,0.0,0.3870842456817627,0.014292240142822266,nan,nan
0.0,3.1201169225593945,0.0,0.09109417746782632,-0.021475731030398976,0.0,0.0,0.40392374992370605,0.01683950424194336,nan,nan
0.0,3.1201169225593945,0.0,0.0,-0.021475731030398976,0.0,0.0,0.4197664260864258,0.015842676162719727,nan,nan
0.0,3.1216509033472795,0.0,0.09643691644631575,-0.019941750242513337,0.0,0.0,0.4356729984283447,0.015906572341918945,nan,nan
0.0,3.1231848841351653,0.0,0.09580935989743831,-0.018407769454627694,0.0,0.0,0.45168375968933105,0.016010761260986328,nan,nan
0.0,3.1231848841351653,0.0,0.0,-0.018407769454627694,0.0,0.0,0.4674234390258789,0.01573967933654785,nan,nan
0.0,3.124718864923051,0.0,0.0979610188119882,-0.01687378866674205,0.0,0.0,0.48308253288269043,0.015659093856811523,nan,nan
0.0,3.126252845710937,0.0,0.09520822981669438,-0.015339807878856412,0.0,0.0,0.4991943836212158,0.01611185073852539,nan,nan
0.0,3.1277868264988227,0.0,0.10503945528468113,-0.01380582709097077,0.0,0.0,0.5137982368469238,0.014603853225708008,nan,nan
0.0,3.1308547880745934,0.0,0.10837183662572045,-0.010737865515199488,0.0,0.0,0.5421078205108643,0.02830958366394043,nan,nan
0.0,3.132388768862479,0.0,0.09126733083511934,-0.009203884727313847,0.0,0.0,0.558915376663208,0.01680755615234375,nan,nan
0.0,3.133922749650365,0.0,0.0920850401395817,-0.007669903939428206,0.0,0.0,0.5755736827850342,0.016658306121826172,nan,nan
0.0,3.135456730438251,0.0,0.09286657074785042,-0.006135923151542565,0.0,0.0,0.5920917987823486,0.016518115997314453,nan,nan
0.0,3.1369907112261366,0.0,0.0918025505393818,-0.0046019423636569235,0.0,0.0,0.6088013648986816,0.016709566116333008,nan,nan
0.0,3.1385246920140215,0.0,0.09111094714514703,-0.0030679615757712823,0.0,0.0,0.6256377696990967,0.01683640480041504,nan,nan
0.0,3.1400586728019073,0.0,0.09299677321027063,-0.0015339807878856412,0.0,0.0,0.6421327590942383,0.0164949893951416,nan,nan
