episode,ave_ep_len,ave_ep_rew,qtable_err
0,10.0,-3.4000000000000004,8.783145076596658e-06
2000,18.4205,2.4636000000000022,0.013401015840175385
4000,29.2345,12.167650000000016,0.012915947578511994
6000,38.844,21.284600000000008,0.012786052891606557
8000,46.1775,28.18950000000003,0.012303118097929028
10000,52.491,34.073149999999984,0.012486394755037407
12000,58.8035,40.00829999999997,0.012768960286081444
14000,65.2835,46.15510000000006,0.012629938688875034
16000,69.1865,49.69614999999993,0.01275498872957639
18000,73.7205,54.10784999999994,0.012655332970598236
20000,80.9,60.906250000000156,0.01265491479455259
22000,83.2035,63.0853,0.012355741501604086
24000,85.73,65.47654999999999,0.012544212669165338
26000,87.6115,67.15645000000004,0.012451874577390597
28000,91.867,71.33945000000017,0.012358258831238957
30000,99.0925,78.25344999999984,0.012288811147143098
32000,96.0235,75.38414999999992,0.012227223205646566
34000,98.6325,77.77695,0.012200060097558856
36000,102.454,81.49260000000002,0.012207832657677345
38000,104.8335,83.97749999999992,0.011985719222929847
40000,103.581,82.60804999999988,0.011998741529676006
42000,106.6555,85.76560000000006,0.011722625897153055
44000,110.083,89.00219999999996,0.011623713942821334
46000,107.5175,86.5937,0.011178716965542698
48000,110.181,88.85585000000012,0.011158633998744512
50000,114.898,93.77150000000002,0.010880503855322902
52000,115.2225,94.20395000000012,0.010650985945693569
54000,116.126,94.72285000000008,0.010376900090435284
56000,114.2975,92.9992000000002,0.010391388575889782
58000,119.031,97.54599999999992,0.010354856079052347
60000,119.5145,98.11615000000012,0.010099129406292305
62000,119.234,97.86985000000017,0.009936396888309268
64000,121.731,99.8951500000001,0.009658145157482294
66000,121.1855,99.77214999999991,0.009451284643464513
68000,122.996,101.16969999999995,0.009622698844111084
70000,122.439,100.96544999999996,0.00919550728239781
72000,123.7465,102.16110000000006,0.009195412646969022
74000,125.3835,103.85535000000009,0.009156160924118143
76000,125.6275,103.79805000000012,0.009102384414818955
78000,124.104,102.6282000000002,0.008922004319566752
80000,125.766,104.05835000000019,0.008962639356920528
82000,126.8185,105.0815499999998,0.008995421728060593
84000,129.7125,108.06790000000015,0.008785591976789525
86000,128.889,107.08464999999987,0.008808364788567558
88000,131.0465,109.19639999999994,0.00872421135664253
90000,130.571,108.74374999999984,0.00852797787100166
92000,128.533,106.71494999999979,0.008699833244307207
94000,128.3655,106.57884999999993,0.008287855197808192
96000,131.493,109.77054999999996,0.008317730809607895
98000,129.8155,108.02789999999986,0.008245309131158124
100000,130.9085,109.35770000000002,0.008445750987769727
