theta,alpha,thetadot,alphadot,alpha_f,torque,voltage,time,dt,n_alpha,n_theta
0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
0.0,-3.141592653589793,0.0,-418.8790204786391,0.0,0.0,0.0,0.0,0.015,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.014356374740600586,0.014356374740600586,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.02993631362915039,0.015579938888549805,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.047306060791015625,0.017369747161865234,nan,nan
0.0,3.1400586728019073,0.0,400.3092709313705,-0.0015339807878856412,0.0,0.0,0.06299805641174316,0.01569199562072754,nan,nan
0.0,3.1400586728019073,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.07744526863098145,0.014447212219238281,nan,nan
0.0,3.1400586728019073,0.0,0.0,-0.0015339807878856412,0.0,0.0,0.0921182632446289,0.014672994613647461,nan,nan
0.0,-3.138524692014022,0.0,-303.82093659657016,0.0030679615757712823,0.0,0.0,0.11278367042541504,0.020665407180786133,nan,nan
0.0,-3.1354567304382504,0.0,0.19634954084938272,0.006135923151542565,0.0,0.0,0.12840867042541504,0.015625,nan,nan
0.0,-3.132388768862479,0.0,0.19626568710120315,0.009203884727313847,0.0,0.0,0.14404034614562988,0.015631675720214844,nan,nan
0.0,-3.129320807286708,0.0,0.19630760502064507,0.01227184630308513,0.0,0.0,0.1596686840057373,0.015628337860107422,nan,nan
0.0,-3.1277868264988222,0.0,0.09817626847566298,0.01380582709097077,0.0,0.0,0.1752934455871582,0.015624761581420898,nan,nan
0.0,-3.124718864923051,0.0,0.19633755735586333,0.01687378866674205,0.0,0.0,0.1909193992614746,0.015625953674316406,nan,nan
0.0,-3.1231848841351653,0.0,0.09817626847566298,0.018407769454627694,0.0,0.0,0.2065441608428955,0.015624761581420898,nan,nan
0.0,-3.12165090334728,0.0,0.09817776657232445,0.019941750242513337,0.0,0.0,0.2221686840057373,0.015624523162841797,nan,nan
0.0,-3.120116922559394,0.0,0.09817177445989461,0.021475731030398976,0.0,0.0,0.2377941608428955,0.015625476837158203,nan,nan
0.0,-3.120116922559394,0.0,0.0,0.021475731030398976,0.0,0.0,0.25359225273132324,0.015798091888427734,nan,nan
0.0,-3.1185829417715083,0.0,0.09814481900287651,0.023009711818284616,0.0,0.0,0.2692220211029053,0.01562976837158203,nan,nan
0.0,-3.1185829417715083,0.0,0.0,0.023009711818284616,0.0,0.0,0.28394341468811035,0.014721393585205078,nan,nan
0.0,-3.117048960983623,0.0,0.05549980810978116,0.02454369260617026,0.0,0.0,0.3115828037261963,0.027639389038085938,nan,nan
0.0,-3.117048960983623,0.0,0.0,0.02454369260617026,0.0,0.0,0.3272111415863037,0.015628337860107422,nan,nan
0.0,-3.115514980195737,0.0,0.09817926471476314,0.0260776733940559,0.0,0.0,0.3428354263305664,0.015624284744262695,nan,nan
0.0,-3.112447018619966,0.0,0.1963435489197608,0.02914563496982718,0.0,0.0,0.3584609031677246,0.015625476837158203,nan,nan
0.0,-3.107845076256309,0.0,0.29452431127404566,0.0337475773334841,0.0,0.0,0.3740859031677246,0.015625,nan,nan
0.0,-3.103243133892652,0.0,0.29452431127404566,0.03834951969714103,0.0,0.0,0.3897109031677246,0.015625,nan,nan
0.0,-3.098641191528995,0.0,0.297727094501949,0.04295146206079795,0.0,0.0,0.405167818069458,0.015456914901733398,nan,nan
0.0,-3.094039249165338,0.0,0.2944434399679021,0.047553404424454875,0.0,0.0,0.42079710960388184,0.015629291534423828,nan,nan
0.0,-3.089437306801681,0.0,0.29438955043247805,0.0521553467881118,0.0,0.0,0.4364292621612549,0.015632152557373047,nan,nan
0.0,-3.083301383650139,0.0,0.392824956394819,0.05829126993965436,0.0,0.0,0.45204925537109375,0.015619993209838867,nan,nan
0.0,-3.078699441286482,0.0,0.294537794144261,0.06289321230331128,0.0,0.0,0.46767354011535645,0.015624284744262695,nan,nan
0.0,-3.074097498922825,0.0,0.32238146182178706,0.0674951546669682,0.0,0.0,0.4819483757019043,0.014274835586547852,nan,nan
0.0,-3.067961575771282,0.0,0.35427951789172296,0.07363107781851078,0.0,0.0,0.4992678165435791,0.017319440841674805,nan,nan
0.0,-3.06182565261974,0.0,0.39270507390259507,0.07976700097005335,0.0,0.0,0.514892578125,0.015624761581420898,nan,nan
0.0,-3.057223710256083,0.0,0.32566130021352885,0.08436894333371027,0.0,0.0,0.5290236473083496,0.01413106918334961,nan,nan
0.0,-3.06182565261974,0.0,-0.2607173091235899,0.07976700097005335,0.0,0.0,0.5466747283935547,0.017651081085205078,nan,nan
-0.0015339807878856412,-3.067961575771282,-0.09184579675886337,-0.36738318703543893,0.07363107781851078,0.0,-0.049376300337564946,0.5633764266967773,0.016701698303222656,nan,nan
0.0,-3.0756314797107107,0.09620188030131424,-0.48100940150659394,0.06596117387908257,0.0,0.051718130849986534,0.5793218612670898,0.0159454345703125,nan,nan
0.0,-3.081767402862253,0.0,-0.3647175191061528,0.059825250727540004,0.0,0.0,0.5961456298828125,0.016823768615722656,nan,nan
0.0,-3.087903326013796,0.0,-0.3708667466669803,0.05368932757599744,0.0,0.0,0.6126904487609863,0.016544818878173828,nan,nan
0.0,-3.094039249165338,0.0,-0.36882051932825877,0.047553404424454875,0.0,0.0,0.6293270587921143,0.01663661003112793,nan,nan
0.0015339807878856412,-3.100175172316881,0.09417696294610346,-0.37670785178442623,0.04141748127291231,0.0,0.050629535279825215,0.6456153392791748,0.016288280487060547,nan,nan
