theta,alpha,thetadot,alphadot,alpha_f,torque,voltage,time,dt,n_alpha,n_theta
0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
0.0,-3.141592653589793,0.0,-418.8790204786391,0.0,0.0,0.0,0.0,0.015,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.014078617095947266,0.014078617095947266,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.03077411651611328,0.016695499420166016,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.047419071197509766,0.016644954681396484,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.06350493431091309,0.01608586311340332,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.07808613777160645,0.01458120346069336,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.09282255172729492,0.014736413955688477,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.1140289306640625,0.021206378936767578,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.1296544075012207,0.015625476837158203,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.1452803611755371,0.015625953674316406,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.1609046459197998,0.015624284744262695,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.1765303611755371,0.015625715255737305,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.1921553611755371,0.015625,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.207963228225708,0.0158078670501709,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.22359132766723633,0.01562809944152832,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.23921608924865723,0.015624761581420898,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.2548410892486572,0.015625,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.2704660892486572,0.015625,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.28609132766723633,0.0156252384185791,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.3017160892486572,0.015624761581420898,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.31734132766723633,0.0156252384185791,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.33340024948120117,0.016058921813964844,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.34743809700012207,0.014037847518920898,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.3631432056427002,0.015705108642578125,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.3787693977355957,0.015626192092895508,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.3943932056427002,0.015623807907104492,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.4100203514099121,0.015627145767211914,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.42608046531677246,0.01606011390686035,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.4419064521789551,0.015825986862182617,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.4575362205505371,0.01562976837158203,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.4731619358062744,0.015625715255737305,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.4887881278991699,0.015626192092895508,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.5044124126434326,0.015624284744262695,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.5200357437133789,0.015623331069946289,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.5362155437469482,0.016179800033569336,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.5633924007415771,0.027176856994628906,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.5799953937530518,0.01660299301147461,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.5967738628387451,0.01677846908569336,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.6134295463562012,0.016655683517456055,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.6300497055053711,0.016620159149169922,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.6466960906982422,0.016646385192871094,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.6634111404418945,0.016715049743652344,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.6800076961517334,0.016596555709838867,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.6974854469299316,0.017477750778198242,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.7136049270629883,0.01611948013305664,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.7299962043762207,0.016391277313232422,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.7468132972717285,0.016817092895507812,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.763355016708374,0.016541719436645508,nan,nan
