theta,alpha,thetadot,alphadot,alpha_f,torque,voltage,time,dt,n_alpha,n_theta
0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
0.0,-3.141592653589793,0.0,-418.8790204786391,0.0,0.0,0.0,0.0,0.015,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.014793157577514648,0.014793157577514648,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.029505014419555664,0.014711856842041016,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.043924570083618164,0.0144195556640625,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.058928489685058594,0.01500391960144043,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.07382893562316895,0.014900445938110352,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.08858466148376465,0.014755725860595703,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.10921597480773926,0.02063131332397461,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.12484097480773926,0.015625,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.14046716690063477,0.015626192092895508,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.15609097480773926,0.015623807907104492,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.17171597480773926,0.015625,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.18734073638916016,0.015624761581420898,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.20296549797058105,0.015624761581420898,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.21859145164489746,0.015625953674316406,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.23421549797058105,0.015624046325683594,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.24984073638916016,0.0156252384185791,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.26546525955200195,0.015624523162841797,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.28109025955200195,0.015625,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.29671525955200195,0.015625,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.31234121322631836,0.015625953674316406,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.32796549797058105,0.015624284744262695,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.34359121322631836,0.015625715255737305,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.35921549797058105,0.015624284744262695,nan,nan
0.0,3.1400586728019073,0.0,402.0256848890688,-0.0015339807878856412,0.0,0.0,0.37484049797058105,0.015625,nan,nan
0.0,3.1369907112261366,0.0,-0.1963525369512691,-0.0046019423636569235,0.0,0.0,0.39046525955200195,0.015624761581420898,nan,nan
0.0,3.132388768862479,0.0,-0.2944838700687729,-0.009203884727313847,0.0,0.0,0.40609240531921387,0.015627145767211914,nan,nan
0.0,3.1277868264988227,0.0,-0.32574373915541294,-0.01380582709097077,0.0,0.0,0.42021989822387695,0.014127492904663086,nan,nan
0.0,3.1201169225593945,0.0,-0.3330804465874858,-0.021475731030398976,0.0,0.0,0.44324707984924316,0.02302718162536621,nan,nan
0.0,3.117048960983623,0.0,-0.21752592313721594,-0.02454369260617026,0.0,0.0,0.4573509693145752,0.014103889465332031,nan,nan
0.0,3.1124470186199655,0.0,-0.3142513311786936,-0.02914563496982718,0.0,0.0,0.47199511528015137,0.014644145965576172,nan,nan
0.0,3.107845076256309,0.0,-0.2227216060146542,-0.0337475773334841,0.0,0.0,0.4926574230194092,0.020662307739257812,nan,nan
0.0,3.106311095468423,0.0,-0.10611528160958855,-0.035281558121369745,0.0,0.0,0.5071132183074951,0.014455795288085938,nan,nan
0.0,3.1017091531047667,0.0,-0.23692089436177727,-0.039883500485026674,0.0,0.0,0.5265371799468994,0.019423961639404297,nan,nan
0.0,3.100175172316881,0.0,-0.103166547816124,-0.04141748127291231,0.0,0.0,0.5414061546325684,0.014868974685668945,nan,nan
0.0,3.098641191528995,0.0,-0.10328081665841424,-0.04295146206079795,0.0,0.0,0.5562586784362793,0.014852523803710938,nan,nan
0.0,3.0971072107411093,0.0,-0.10514932021364254,-0.044485442848683596,0.0,0.0,0.5708472728729248,0.014588594436645508,nan,nan
0.0,3.0955732299532235,0.0,-0.10369362033510464,-0.04601942363656923,0.0,0.0,0.5856406688690186,0.01479339599609375,nan,nan
0.0,3.0955732299532235,0.0,0.0,-0.04601942363656923,0.0,0.0,0.6087656021118164,0.02312493324279785,nan,nan
0.0,3.0955732299532235,0.0,0.0,-0.04601942363656923,0.0,0.0,0.6243894100189209,0.015623807907104492,nan,nan
0.0,3.0971072107411093,0.0,0.09817177445989461,-0.044485442848683596,0.0,0.0,0.6400148868560791,0.015625476837158203,nan,nan
0.0,3.0971072107411093,0.0,0.0,-0.044485442848683596,0.0,0.0,0.6556403636932373,0.015625476837158203,nan,nan
0.0,3.0940392491653386,0.0,-0.1963555331446489,-0.047553404424454875,0.0,0.0,0.6712648868560791,0.015624523162841797,nan,nan
0.0030679615757712823,3.0756314797107107,0.1963555331446851,-1.1781331988681207,-0.06596117387908257,0.0,0.1055607346185827,0.6868894100189209,0.015624523162841797,nan,nan
