episode,ave_ep_len,ave_ep_rew,qtable_err
0,34.0,15.090909090909097,0.00025229652730518
200,19.515,3.037272727272727,0.02936522743749182
400,23.035,5.305454545454545,0.033359199810850386
600,26.595,7.890909090909084,0.037518319051212314
800,29.88,10.581818181818182,0.045054293114045386
1000,33.235,13.32545454545454,0.05336729884220591
1200,36.645,16.25818181818181,0.05957137907729419
1400,37.215,17.021818181818176,0.0619306339989815
1600,35.115,14.743636363636355,0.0632334169846239
1800,36.925,16.50727272727272,0.06545139681990922
2000,39.135,18.490909090909096,0.06812430183172216
2200,43.345,22.021818181818173,0.0811134552391609
2400,41.86,20.826363636363634,0.08290701901585375
2600,42.575,21.52727272727272,0.07989325684555386
2800,47.8,26.136363636363637,0.085992943199397
3000,44.145,23.27727272727272,0.08887209441822129
3200,48.045,26.710000000000004,0.09298178951454619
3400,47.92,26.484545454545437,0.09573127004908052
3600,50.615,28.880909090909064,0.10524483677300453
3800,50.18,28.133636363636334,0.10643011121144035
4000,50.71,28.427272727272715,0.10701516655699064
4200,49.375,27.217272727272714,0.10866833193840197
4400,50.28,28.037272727272736,0.11255440174593265
4600,52.115,29.661818181818184,0.11081585434657876
4800,53.53,30.522727272727263,0.11318274314683367
5000,51.305,28.8872727272727,0.11263253620694025
5200,51.765,29.305454545454523,0.11751297359396509
5400,51.375,28.86090909090912,0.11624869947729398
5600,59.98,36.347272727272696,0.1221402299741903
5800,57.25,34.03999999999999,0.12641290055926582
6000,56.17,32.69181818181815,0.1335567017952178
6200,57.47,33.972727272727255,0.13026233194229248
6400,57.15,33.55909090909088,0.13422398799414678
6600,51.97,29.03363636363636,0.13571752305923285
6800,51.805,28.748181818181802,0.14243540971846147
7000,56.795,33.625454545454524,0.14309260900553528
7200,60.07,36.438181818181796,0.1491152671812549
7400,57.245,34.326363636363595,0.1421002637721859
7600,52.75,29.657272727272748,0.1459021804398273
7800,56.585,32.93999999999997,0.14344376583852045
8000,62.38,38.19727272727271,0.1445919165577457
8200,71.47,46.22818181818178,0.17268149375521671
8400,69.27,43.8781818181818,0.17815688643104263
8600,66.02,40.87454545454543,0.16719429065384228
8800,63.675,39.31909090909088,0.16209874054519607
9000,70.03,44.313636363636334,0.18371511372965102
9200,62.7,38.345454545454544,0.16590894183903981
9400,65.34,40.57363636363635,0.1748886703012957
9600,63.655,39.066363636363604,0.17228217486970046
