theta,alpha,thetadot,alphadot,alpha_f,torque,voltage,time,dt,n_alpha,n_theta
0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
0.0,-3.141592653589793,0.0,-418.8790204786391,0.0,0.0,0.0,0.0,0.015,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.024008750915527344,0.024008750915527344,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.04004478454589844,0.016036033630371094,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.056527137756347656,0.01648235321044922,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.07141828536987305,0.01489114761352539,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.08613944053649902,0.014721155166625977,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.10682058334350586,0.020681142807006836,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.12244558334350586,0.015625,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.1380908489227295,0.015645265579223633,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.15377521514892578,0.01568436622619629,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.16939449310302734,0.015619277954101562,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.18502092361450195,0.01562643051147461,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.20064258575439453,0.015621662139892578,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.21626782417297363,0.0156252384185791,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.23189640045166016,0.015628576278686523,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.24752020835876465,0.015623807907104492,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.26314425468444824,0.015624046325683594,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.27877163887023926,0.015627384185791016,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.29282641410827637,0.01405477523803711,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.30683398246765137,0.014007568359375,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.32296037673950195,0.016126394271850586,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.3387742042541504,0.015813827514648438,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.3544900417327881,0.015715837478637695,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.37011003494262695,0.015619993209838867,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.3857409954071045,0.01563096046447754,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.4002203941345215,0.014479398727416992,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.42410731315612793,0.023886919021606445,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.43906617164611816,0.014958858489990234,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.456449031829834,0.01738286018371582,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.47330737113952637,0.016858339309692383,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.4899888038635254,0.016681432723999023,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.5067670345306396,0.016778230667114258,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.5234613418579102,0.016694307327270508,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.5407111644744873,0.01724982261657715,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.5551536083221436,0.01444244384765625,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.5740509033203125,0.018897294998168945,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.588071346282959,0.014020442962646484,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.602947473526001,0.014876127243041992,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.6236138343811035,0.02066636085510254,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.6392397880554199,0.015625953674316406,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.654869794845581,0.015630006790161133,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.670490026473999,0.015620231628417969,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.6861140727996826,0.015624046325683594,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.7017395496368408,0.015625476837158203,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.7158970832824707,0.014157533645629883,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.7302300930023193,0.014333009719848633,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.7562975883483887,0.026067495346069336,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.7719266414642334,0.015629053115844727,nan,nan
