episode,ave_ep_len,ave_ep_rew,qtable_err
0,18.0,1.5142857142857125,0.0008698148972960449
200,33.4,12.031142857142862,0.2275530176687593
400,33.595,12.069214285714281,0.21740155988215581
600,36.605,13.597500000000002,0.251591081575262
800,40.815,17.088214285714283,0.2633515526295035
1000,41.515,17.30550000000001,0.2880171766312743
1200,44.185,19.201214285714286,0.30824915834725597
1400,41.74,17.23871428571428,0.3133339966425085
1600,39.245,15.710357142857157,0.29237606692897444
1800,42.425,17.90592857142857,0.3392823117125645
2000,43.65,18.781000000000006,0.34792777626891774
2200,50.35,24.262714285714292,0.35919544381554386
2400,42.32,18.064142857142876,0.34251186176741766
2600,46.665,20.08278571428572,0.37525431194183884
2800,43.8,18.651571428571426,0.39950832574736617
3000,48.5,22.02342857142859,0.4091256779952903
3200,45.38,19.702142857142874,0.3639636780664308
3400,46.14,19.522571428571432,0.42743445587926204
3600,46.525,20.40364285714287,0.4092408768121988
3800,45.9,19.650285714285715,0.41254971641542165
4000,45.04,19.13628571428572,0.4474940077876385
4200,53.83,25.179857142857134,0.4464303217899157
4400,46.985,20.82278571428572,0.4344444323394675
4600,46.045,19.98207142857145,0.4065709646404197
4800,48.03,22.00385714285715,0.4147826804878626
5000,52.965,25.681928571428607,0.4321926660857167
5200,46.245,20.484071428571447,0.4086345562939436
5400,49.085,22.069214285714295,0.46293534544497383
5600,50.545,23.70192857142858,0.45369263330641546
5800,52.625,25.177928571428573,0.44708547901776063
6000,50.405,22.787071428571434,0.4638038537345036
6200,50.735,23.032785714285723,0.44933611936024787
6400,53.96,25.21614285714286,0.5279238842896501
6600,46.615,20.379500000000004,0.5059628263458574
6800,51.095,23.373642857142876,0.5056683085949278
7000,52.885,24.30178571428571,0.517897526022798
7200,53.78,25.267857142857142,0.49848301346491186
7400,56.355,27.464071428571422,0.49482214029534666
7600,57.61,28.47557142857144,0.525687080206026
7800,53.645,25.35592857142857,0.5016988778860807
8000,51.77,24.06442857142858,0.5095954097294138
8200,51.285,23.60278571428573,0.5218856647419367
8400,53.485,25.5915,0.5062920184727326
8600,49.67,22.922142857142873,0.46792371096455954
8800,52.69,25.396285714285728,0.5001516978907277
9000,51.945,24.1827857142857,0.5094755326260558
9200,57.195,27.386500000000016,0.5603139446208746
9400,51.54,23.265857142857147,0.5352086658661601
9600,56.335,26.84035714285716,0.5183498657996786
9800,50.05,22.65085714285715,0.49623800030089615
10000,51.07,23.44785714285714,0.50014758674459
10200,59.125,29.81692857142859,0.5163076285139732
10400,60.115,30.77964285714286,0.5324020416329218
10600,57.22,28.29200000000002,0.5585581274543496
10800,56.4,27.09414285714287,0.5472856899829506
11000,54.625,26.812071428571443,0.4858167327261671
11200,54.45,26.150285714285705,0.5193485063078134
11400,59.225,29.197357142857143,0.5397364822661972
11600,56.935,27.628928571428574,0.554814889613501
11800,55.38,26.569000000000027,0.5637041203536771
12000,58.785,28.514357142857165,0.6260253467944521
12200,62.055,30.582642857142854,0.6086137793588324
12400,55.03,26.753000000000025,0.531486777720852
12600,57.77,27.99142857142858,0.5832054356564126
12800,55.805,27.3492142857143,0.499848384116456
13000,57.09,29.04628571428573,0.5375291375990063
13200,57.535,27.529357142857137,0.5888785296452254
13400,52.39,24.169714285714296,0.5492672387659225
13600,49.865,22.189214285714293,0.5138470503779102
13800,54.58,25.527714285714296,0.5618460882578542
14000,60.755,31.008785714285736,0.5512167730205219
14200,53.225,24.714928571428576,0.5358140215356394
14400,61.785,29.93578571428575,0.5831115407975427
14600,53.525,24.517928571428588,0.5689816702803898
14800,59.28,28.766000000000012,0.6056918320026548
15000,53.09,24.71171428571428,0.5637098156757032
15200,54.39,25.077428571428573,0.6034841885525379
15400,58.155,28.529071428571438,0.5737705223596599
15600,53.385,24.983785714285737,0.5227560470852031
15800,61.445,31.265928571428567,0.5486831571521031
16000,53.64,24.63771428571431,0.5660986579996905
16200,52.35,24.785142857142883,0.5485174547820628
16400,60.79,30.276285714285745,0.5851001741831616
16600,59.49,29.585714285714275,0.5575401159584303
16800,60.64,30.50671428571431,0.6169637318947117
17000,55.81,26.935285714285722,0.5705404920007562
17200,63.27,32.623428571428605,0.5691113259138032
17400,58.38,28.53928571428572,0.590482818123147
17600,62.675,32.05878571428573,0.597385474894965
17800,53.305,25.3565,0.5341401228661689
18000,66.38,33.61842857142861,0.5831643127788784
18200,53.755,25.461785714285735,0.5561544517846171
18400,63.755,32.47092857142859,0.6319353884707578
18600,61.08,29.872714285714306,0.5990836802719142
18800,57.405,28.3209285714286,0.5485154643891377
19000,56.13,26.919142857142873,0.5427580277939871
19200,60.93,30.277285714285718,0.5705128883901637
19400,57.075,27.259214285714307,0.6005293430809755
19600,64.23,32.576571428571434,0.5824597091461174
19800,62.64,32.53928571428571,0.5824497138024561
20000,58.74,28.736142857142855,0.5541846680139775
20200,55.935,26.10450000000001,0.59014232441495
20400,58.13,28.575857142857153,0.534237879926628
20600,64.345,33.32750000000003,0.5652601182125998
20800,64.74,33.128,0.6307488218718103
21000,57.205,28.388071428571443,0.5438458101190335
21200,58.745,28.278500000000008,0.6121495399873942
21400,56.04,26.202428571428573,0.5528548796182142
21600,69.345,36.94521428571429,0.5974490178183771
21800,56.53,27.7177142857143,0.5664577132567437
22000,65.965,34.004214285714305,0.6120249471414227
22200,61.805,30.896071428571464,0.5959406892497638
22400,65.585,33.540214285714306,0.6094958050312232
22600,59.8,29.060000000000016,0.6193857414772896
22800,65.48,33.408714285714275,0.64577528272629
23000,67.335,34.656499999999994,0.6568873627558949
23200,60.86,30.98657142857144,0.5934987627825843
23400,62.73,32.10542857142859,0.6299335462722253
23600,62.12,31.63457142857145,0.5859298194825271
23800,58.995,28.90735714285716,0.6053398948278619
24000,63.12,31.66485714285717,0.6809735386809146
24200,65.01,33.499000000000024,0.59758708844502
24400,67.455,34.51492857142859,0.6184445924803463
24600,68.285,35.712357142857165,0.6068854024383927
24800,67.095,35.27492857142858,0.5494864837541062
25000,65.84,34.49985714285717,0.6182821542053991
25200,54.45,25.62928571428572,0.6281266365554546
25400,58.155,28.652642857142837,0.5993528805632484
25600,61.315,31.553785714285745,0.6186906342405847
25800,55.64,25.849142857142873,0.583640087822012
26000,57.225,28.18078571428573,0.5954418366141535
26200,63.075,33.22435714285717,0.5867999318380689
26400,55.04,26.571714285714293,0.5860080097672694
26600,61.18,30.845571428571446,0.5929341434942199
26800,59.07,28.303999999999995,0.6478473148644449
27000,70.635,36.906357142857125,0.656798888326175
27200,58.96,28.50742857142858,0.576863723485938
27400,63.085,31.811785714285705,0.57964354339026
27600,60.155,29.023928571428577,0.628706231242981
27800,57.67,28.074285714285722,0.6102066691190773
28000,55.5,26.541142857142848,0.6023314148216095
28200,60.07,30.093999999999998,0.5836330319831182
28400,62.64,31.544571428571444,0.6310098573106433
28600,69.53,36.199142857142874,0.6630146436462131
28800,76.065,41.65050000000002,0.6410806736886536
29000,58.055,29.188785714285743,0.5795117240951537
29200,53.765,25.811785714285744,0.5405806237543127
29400,61.17,30.77757142857144,0.5537740650054919
29600,55.2,27.17185714285716,0.5661677330675527
29800,64.77,32.518571428571434,0.625421839102466
30000,55.98,26.67271428571429,0.5916457690907092
30200,56.48,27.298714285714304,0.5933339337015144
30400,63.065,32.689357142857176,0.5685244678153754
30600,63.175,32.1955,0.6569852850197677
30800,67.51,35.333142857142896,0.6164094324236616
31000,63.22,32.824857142857155,0.5905669084737148
31200,54.175,25.933071428571452,0.5449592836738074
31400,61.085,30.380928571428605,0.6260367078156113
31600,67.445,35.871928571428576,0.5619514405537255
31800,60.2,30.31171428571429,0.6125140784525214
32000,62.455,31.488071428571438,0.6632681999042495
32200,63.865,32.89550000000001,0.6125109464256648
32400,66.31,34.76885714285716,0.6315158610037898
32600,64.075,32.705785714285724,0.6169437976541339
32800,56.535,27.289071428571404,0.5501238359484495
33000,62.185,31.48178571428574,0.5769787294444721
33200,63.665,32.748500000000014,0.6156138160652562
33400,67.595,35.76735714285717,0.6235486335546182
33600,53.115,25.16578571428572,0.5688081268248953
33800,59.785,30.551785714285714,0.5858996470097395
34000,55.55,27.119571428571472,0.5112886832229174
34200,59.73,29.28171428571427,0.6054822631727127
34400,65.375,34.27807142857144,0.5867687860944315
34600,52.955,25.016071428571433,0.5548576284569428
34800,54.055,25.15450000000002,0.5555600074466245
35000,55.95,26.86728571428572,0.616467081284978
35200,60.015,30.08921428571429,0.6230544343814557
35400,66.51,34.315000000000026,0.6293706526861955
35600,69.42,37.36614285714286,0.6022281089378634
35800,52.395,24.105357142857155,0.5482420495649786
36000,56.85,27.529571428571458,0.5657940444308434
36200,60.145,30.118642857142888,0.5869936954616177
36400,53.99,24.891714285714308,0.5780255223795872
36600,68.055,34.95650000000001,0.6676865284752684
36800,63.865,32.75478571428575,0.5984129958600677
37000,64.045,32.415642857142885,0.5890692834781455
37200,65.515,33.83464285714286,0.6143635278076337
37400,70.765,37.64778571428571,0.6297089920637998
37600,62.305,31.69050000000002,0.589965372375678
37800,61.775,30.983928571428578,0.6388134638042521
38000,58.375,29.105214285714325,0.592454569974622
38200,66.035,34.37121428571432,0.6389557736847106
38400,53.02,24.597142857142867,0.6214762137893282
38600,61.615,30.889785714285736,0.6136554821922335
38800,58.82,29.144857142857145,0.5921661595813676
39000,68.43,37.44757142857144,0.5987783892532177
39200,54.515,26.498642857142872,0.579300899074043
39400,54.925,25.43507142857145,0.5759065201379987
39600,57.0,27.700714285714284,0.58584771997731
39800,58.785,29.14607142857143,0.5289663754312668
40000,59.345,29.633785714285732,0.5803416263745876
40200,62.195,31.28278571428572,0.6072908561038661
40400,60.6,30.76314285714286,0.5594228015730808
40600,56.22,28.188857142857163,0.6011114607736588
40800,54.95,25.409142857142847,0.618278534209002
41000,57.365,27.242500000000003,0.5830677465751382
41200,65.84,34.68871428571431,0.5993994025365299
41400,53.095,24.638785714285724,0.5367083459470424
41600,58.73,28.6537142857143,0.5839546059769758
41800,62.48,32.19542857142859,0.5702287666835082
42000,59.895,30.233357142857166,0.5845905046313826
42200,60.46,30.586857142857156,0.6036016546872816
42400,54.575,26.007071428571425,0.5792954271811874
42600,54.42,25.68028571428572,0.5527525051432702
42800,65.98,34.013428571428605,0.5804433165202402
43000,72.74,38.07100000000003,0.6695385262228779
43200,68.705,35.65564285714288,0.6428400828434597
43400,63.26,32.01457142857143,0.5901365667211919
43600,60.325,30.27864285714288,0.5566997822091606
43800,66.575,34.55235714285718,0.62549067217746
44000,62.01,31.4382857142857,0.6282146445927214
44200,61.32,31.509571428571466,0.5892504553290625
44400,65.73,34.675857142857176,0.5883904572159073
44600,53.35,25.178714285714314,0.5621713730479627
44800,56.13,26.775428571428584,0.6024899429626029
45000,58.345,29.017357142857158,0.6067957892517675
45200,59.42,28.853571428571435,0.6022330659731177
45400,55.03,26.943285714285725,0.5658637506768631
45600,53.465,25.3602142857143,0.5497362496488052
45800,64.32,32.676285714285726,0.6363768022586693
46000,66.5,33.78057142857148,0.6259554282497448
46200,56.48,27.603285714285736,0.5608248265779068
46400,59.82,30.143857142857165,0.5757488281609933
46600,67.685,34.94921428571431,0.5916131909512675
46800,63.675,32.41950000000001,0.5990170595011919
47000,50.275,23.14392857142858,0.5361123642882608
47200,67.135,35.40421428571431,0.5973037749216124
47400,66.945,34.93992857142859,0.6169707952006453
47600,64.84,33.950571428571465,0.564308187883475
47800,71.155,38.80650000000002,0.5866389485367223
48000,63.985,32.69292857142857,0.6449180888908719
48200,50.385,23.08221428571429,0.5749002914376363
48400,62.35,31.39128571428572,0.6114985858150399
48600,57.94,29.189857142857164,0.5225224213406254
48800,64.195,33.753071428571445,0.5929549833388106
49000,57.77,28.98828571428571,0.5986908813018201
49200,71.2,37.659714285714315,0.6287540476389906
49400,62.555,31.75221428571428,0.618639359071737
49600,53.575,25.4505,0.584380418890729
49800,56.295,27.36578571428573,0.6006385758214765
50000,64.905,34.76892857142859,0.5648251442925318
50200,50.985,23.176357142857164,0.5732139361574091
50400,62.405,31.525357142857146,0.6201425561375706
50600,61.76,31.152714285714296,0.5994275557226041
50800,57.595,28.002214285714285,0.6045947445864229
51000,59.05,28.889428571428574,0.5494141905954262
51200,55.66,27.03757142857144,0.5157861037034064
51400,56.52,27.885714285714286,0.5310364117755728
51600,62.295,31.84307142857145,0.602551855504164
51800,66.86,36.028,0.5894430615483119
52000,57.74,29.026571428571465,0.5914922451327065
52200,65.84,34.65900000000001,0.589603747751704
52400,60.14,30.339000000000013,0.5962477793421488
52600,56.86,27.53342857142859,0.5485523318407777
52800,66.855,34.184785714285724,0.6668044901526533
53000,59.42,29.325571428571408,0.6009178569152336
53200,60.685,30.750071428571445,0.5553369020822009
53400,63.01,33.163142857142866,0.5796399806475916
53600,68.545,36.32278571428572,0.6251413949538371
53800,70.165,37.71192857142859,0.6600119582804969
54000,62.265,31.812500000000004,0.6213730640228772
54200,57.465,28.35921428571429,0.5578967564984635
54400,63.935,32.55435714285715,0.6206770936215035
54600,59.525,29.494785714285744,0.5732218410588721
54800,62.08,32.210714285714296,0.5398275655401412
55000,53.56,25.412857142857145,0.5568833132989368
55200,62.57,31.289,0.6345271943175972
55400,69.805,37.476785714285754,0.6027585922462144
55600,64.14,32.538000000000004,0.6238828330513321
55800,58.735,28.010357142857142,0.594811349261747
56000,62.61,31.722000000000016,0.6086032281450208
56200,63.305,31.700928571428573,0.6366528577328108
56400,57.57,28.745571428571424,0.5797539315953502
56600,63.645,32.73221428571431,0.6185337386907857
56800,64.2,32.4537142857143,0.6075892476437651
57000,59.665,29.326785714285744,0.5745352065241484
57200,64.33,32.491714285714295,0.5910946312090217
57400,48.92,22.218714285714285,0.507873647572709
57600,60.7,30.16085714285715,0.5790296207244723
57800,63.365,32.7872142857143,0.620547735135084
58000,68.935,36.739214285714304,0.6118596079833736
58200,60.975,30.204500000000024,0.547894941653565
58400,65.125,32.915785714285704,0.6199664694304661
58600,66.83,34.44800000000003,0.6071156680220906
58800,64.735,33.08207142857143,0.599041931064157
59000,63.05,32.58242857142859,0.5995385088907459
59200,60.525,30.117357142857156,0.6132845780204823
59400,62.61,31.566571428571418,0.6109583370051019
59600,59.245,28.89792857142858,0.6032878581409833
59800,65.565,34.22164285714286,0.6229384607111479
60000,62.53,31.132285714285725,0.6195460191816962
60200,55.44,26.38600000000001,0.5281867954661282
60400,56.27,27.443000000000033,0.552303946922357
60600,57.435,28.019928571428583,0.5991714340101425
60800,60.45,31.010000000000012,0.6131100708464904
61000,65.275,34.04078571428573,0.598899810549739
61200,64.37,33.692714285714324,0.5734115004859147
61400,63.175,32.34321428571429,0.6037067006599957
61600,60.6,30.62628571428572,0.6631761682310192
61800,66.05,34.59257142857144,0.6231015422244084
62000,64.405,32.83478571428574,0.6242005356939351
62200,69.74,36.8954285714286,0.6203535628658006
62400,67.91,35.95485714285714,0.5879054586486911
62600,51.305,23.726928571428587,0.5632375370644302
62800,69.175,37.25692857142856,0.6364273965131872
63000,68.21,35.879285714285736,0.6278328451417909
63200,51.725,23.640214285714283,0.6037153366837952
63400,55.41,27.522000000000013,0.5502506385363777
63600,55.655,26.86635714285714,0.5745649488442799
63800,67.81,36.49257142857143,0.6264946654480021
64000,54.925,26.03192857142858,0.5812020790185066
64200,68.32,35.1581428571429,0.6432300450703212
64400,62.355,32.018499999999996,0.567322875029848
64600,57.845,28.798214285714288,0.5572578774096095
64800,56.11,27.411428571428576,0.5708776514575955
65000,54.065,25.667785714285706,0.5556038475934645
65200,61.27,30.451285714285724,0.5753827039967283
65400,63.295,32.212785714285744,0.5948999002505493
65600,58.41,29.57600000000002,0.6069519918799047
65800,56.335,27.333214285714266,0.6242845461875635
66000,61.215,30.996214285714323,0.6067936285290413
66200,60.82,30.841428571428573,0.5927019984850176
66400,55.435,26.9559285714286,0.5469200972273764
66600,68.1,36.55500000000002,0.5631603064502502
66800,67.385,35.94350000000003,0.6002880031086695
67000,62.445,31.289214285714305,0.6238526633391568
67200,61.725,30.489071428571446,0.6225188734368569
67400,64.985,34.020642857142875,0.5999246954398985
67600,57.11,28.465571428571447,0.5588120454882934
67800,63.915,33.485357142857175,0.6084547353856953
68000,62.355,31.358214285714325,0.6446676991167923
68200,60.215,29.82907142857143,0.5660090179113098
68400,57.17,26.535285714285735,0.6632024205959512
68600,58.335,28.89678571428573,0.5580983545298778
68800,54.99,26.23028571428571,0.5826679253523565
69000,61.115,30.2132142857143,0.6046228178863997
69200,59.985,29.639785714285722,0.5878308101262603
69400,59.855,30.087928571428574,0.5789539423748563
69600,61.545,30.62350000000002,0.6344002380547274
69800,56.9,26.98900000000001,0.5935740718487532
70000,68.565,35.61078571428573,0.657228044437598
70200,64.975,33.44792857142859,0.6076397359247049
70400,56.985,27.230071428571467,0.5772661471813417
70600,68.325,36.15478571428573,0.5869666486401999
70800,68.135,35.559214285714276,0.6014184972355195
71000,66.335,35.13035714285718,0.6019363663563324
71200,65.98,33.48828571428575,0.6533695340666984
71400,46.755,20.405928571428575,0.5241156400431888
71600,67.985,35.783071428571446,0.6250288012212815
71800,58.5,28.791142857142873,0.6180473132760356
72000,60.595,29.94807142857145,0.5797439169721255
72200,56.075,27.216071428571432,0.5844469559878482
72400,58.565,29.1622142857143,0.6106360264958378
72600,59.305,29.28621428571432,0.5948401014976921
72800,47.56,21.089142857142864,0.538075982488633
73000,57.8,28.367714285714293,0.5726042169493963
