episode,ave_ep_len,ave_ep_rew,qtable_err
0,27.0,15.338948810395895,2.1740649071063215e-05
2000,18.7,6.8313260494293315,0.02417341624676071
4000,24.8805,12.64199446997718,0.02935708590965004
6000,29.8655,17.547527202983563,0.03560271278014507
8000,35.08,22.782476896600727,0.043819108533629504
10000,36.591,24.191841807479367,0.04687948083084298
12000,39.654,27.304450093607116,0.05461594309603167
14000,44.3115,31.911204742492977,0.06500664076942934
16000,48.577,36.12729534615144,0.07350773266062523
18000,51.9155,39.42379457691147,0.08008182248224176
20000,56.4045,43.81144736237107,0.0905444250946766
22000,62.57,49.89742280867488,0.10957075598035272
24000,63.2315,50.46895893149748,0.11177046418281487
26000,71.508,58.70812797545666,0.12427540724197131
28000,73.1865,60.24205237370703,0.13096687106935856
30000,78.483,65.4472824541415,0.1416411011967391
32000,83.2505,70.16349279099143,0.15023687817948667
34000,88.132,74.96572821739274,0.15469568494620103
36000,95.999,82.73076624354469,0.16858895137893667
38000,99.935,86.5595246234949,0.17377674434920282
40000,103.216,89.79522561082112,0.1777449271604444
42000,111.0045,97.5717219830244,0.18932329363834216
44000,119.6205,106.01565723163107,0.1864774249702617
46000,122.074,108.39253713516383,0.19059484779541258
48000,124.7525,111.02860359562375,0.19189055804191416
50000,131.181,117.36479095610447,0.19446828177900025
52000,139.8905,125.94224579665344,0.20361851783367121
54000,147.9795,133.95421441122707,0.20201960402808977
56000,146.519,132.46032243940823,0.19968514789604005
58000,156.6625,142.61740596179908,0.20324608844107733
60000,149.187,135.14732358625037,0.20516893025780258
62000,160.9565,146.75400350639924,0.21084967960124906
64000,171.912,157.64184382334207,0.21393473766691057
66000,163.111,148.8094221571524,0.22017454549195412
68000,175.776,161.23105808682612,0.22480997744467926
70000,187.936,173.34535275163873,0.23453044706269294
72000,195.81,181.1480532837988,0.23407064795863644
74000,198.4365,183.6904538772437,0.24184999921108027
76000,186.2175,171.64741108683938,0.2440146534663651
78000,194.2085,179.58394025694832,0.23855949062896664
80000,208.575,193.78041661018693,0.24379736317019587
82000,208.718,193.96054069163074,0.23628345269697523
84000,219.878,205.04951280929225,0.24183706690045534
86000,229.3245,214.348545601884,0.2500541626965946
88000,228.823,213.80650980999098,0.24843230584091167
90000,236.94,221.7012375221109,0.2708506529689993
92000,227.901,212.80314170144194,0.2571765953954126
94000,234.1055,218.91209767688215,0.26076045725570907
96000,244.0245,228.7628508915417,0.2656777785767354
98000,257.0135,241.62301300030484,0.26423775988099546
100000,252.748,237.62567804657357,0.2546536944262765
