episode,ave_ep_len,ave_ep_rew,qtable_err
0,7.0,-7.6,6.681063089699123e-06
2000,21.7755,4.508025000000006,0.02572308090522759
4000,30.4475,11.328385000000011,0.03395547647418289
6000,34.865,14.841625000000013,0.03855867095615303
8000,38.932,17.87066499999999,0.04282973721344792
10000,42.6625,20.90860500000001,0.04753668919713349
12000,48.033,25.87354500000001,0.058478273652524615
14000,52.494,29.240770000000033,0.06761914084771874
16000,58.544,34.522320000000015,0.0772385126158982
18000,59.027,34.55030499999992,0.08171242109815087
20000,67.629,42.13947000000003,0.10092532977589186
22000,68.3475,42.40587499999996,0.10512985036096785
24000,72.553,46.1182550000001,0.10940380253319841
26000,79.9335,52.233179999999926,0.12123823403083919
28000,78.6575,50.76091000000007,0.12587655634095787
30000,85.108,56.063244999999974,0.13418139713216343
32000,95.6685,65.05141999999995,0.14754616835555234
34000,98.181,67.22117000000011,0.1541595849279623
36000,97.4845,65.91686000000009,0.15806100621360575
38000,103.445,71.20607000000012,0.16088574335863048
40000,115.6235,81.69533499999999,0.17446236160277798
42000,121.114,86.40554499999993,0.1732992333137346
44000,127.7165,91.81903500000007,0.18176079982834978
46000,124.5905,89.04339499999998,0.17982938360590445
48000,124.407,88.64033,0.18055047259604978
50000,126.7755,90.73637499999995,0.1838714638058974
52000,141.996,103.99130000000004,0.18783426160349723
54000,141.9165,103.36291999999989,0.197974641474119
56000,141.55,102.91899500000015,0.1963165611791742
58000,145.464,105.93243499999983,0.1987855946117851
60000,153.0105,112.69224500000009,0.19986919536079348
62000,149.4105,109.00569,0.20568987955890472
64000,150.845,110.02170000000021,0.20986762196305841
66000,154.217,112.87068499999987,0.21004594724159112
68000,163.95,120.86544500000014,0.22018553399324567
70000,160.431,117.67548000000014,0.22177713422388806
72000,163.84,120.26157000000009,0.2196853716442296
74000,167.706,123.77588000000016,0.21817930617369097
76000,171.634,126.53250500000019,0.23056336710025496
78000,176.305,130.1806699999999,0.23357411059689728
80000,183.6495,136.79115000000002,0.23550647777232636
82000,169.5965,124.26954500000008,0.23276734472538813
84000,182.497,134.9103849999998,0.24089490965447324
86000,174.5055,127.69739000000021,0.2381287881956726
88000,181.639,133.6130200000003,0.24536092237177798
90000,188.529,139.59155499999991,0.2492013375825872
92000,184.367,136.02222000000006,0.2513900086730761
94000,182.911,134.34307500000017,0.24903242730910966
96000,194.3855,143.78601499999996,0.2535807554689194
98000,197.9655,146.62489000000005,0.2648102374548638
100000,194.994,143.7553299999999,0.26258647250024464
