episode,ave_ep_len,ave_ep_rew,qtable_err
0,5.0,-8.120000000000001,6.007710563802207e-06
2000,21.47,4.762069999999996,0.02549877139724575
4000,30.688,12.473000000000017,0.035048635300158684
6000,35.3885,16.53232000000001,0.039767134058708506
8000,40.626,21.017965000000036,0.044835745901909516
10000,45.855,25.62648499999995,0.05552711068883857
12000,50.501,29.594519999999985,0.06492491329719279
14000,52.784,31.33155499999997,0.0706952818701746
16000,59.231,37.272084999999954,0.08127371628042529
18000,66.9535,44.130195,0.09810102212829255
20000,68.327,44.903170000000095,0.10247361176795965
22000,67.792,44.32907000000005,0.10432746725008259
24000,75.022,50.77157500000006,0.11506682156154587
26000,83.9635,58.76751999999996,0.12938840913086574
28000,84.546,58.99255999999992,0.13196117502227608
30000,89.4305,62.99504500000006,0.1427002804589537
32000,97.319,69.88727500000006,0.15404712974379808
34000,101.355,73.30256000000004,0.1580477405109117
36000,102.8105,74.57434999999992,0.16096996695142102
38000,112.9115,83.74803000000007,0.16768307501747967
40000,114.8915,85.13351999999999,0.16881786087261602
42000,120.7255,90.31305499999984,0.1817237959555274
44000,120.603,89.8744850000001,0.18559960955787025
46000,119.523,88.73748000000002,0.18628881407522985
48000,134.5785,102.63368999999982,0.1975130722180873
50000,133.53,101.17694500000013,0.19759594393149887
52000,143.274,110.18137000000003,0.20808601354754044
54000,155.033,120.55453499999999,0.21143204372721366
56000,152.258,117.99244500000012,0.21919624285690187
58000,156.7005,121.79287500000002,0.21596790777126493
60000,156.3395,121.95601000000005,0.21292097794175707
62000,163.03,128.21789500000008,0.2110620601180793
64000,162.904,127.58111999999996,0.22539298750512593
66000,169.9595,133.7265249999998,0.2369832833041403
68000,168.945,132.72424500000002,0.23082532951780207
70000,181.135,143.68506999999983,0.23249725813704247
72000,175.75,138.87103500000003,0.2302815460689265
74000,183.9915,145.90160000000003,0.23991140124903557
76000,184.6205,146.29499500000003,0.2430858161913051
78000,184.464,146.13567500000016,0.2428292533128281
80000,187.4945,148.8963600000003,0.24109558860180424
82000,190.8925,151.80065000000008,0.24454892655990543
84000,182.533,144.22147500000023,0.23873901038171613
86000,192.553,153.278495,0.24250643607276784
88000,191.131,151.82413000000003,0.240392856553262
90000,194.7485,155.09961999999965,0.24503292734997187
92000,206.184,165.14403499999995,0.24975144111689132
94000,197.1375,157.09262999999996,0.2503856120616478
96000,205.6545,164.55537999999987,0.25111863847557864
98000,207.836,166.54460000000057,0.25695013338906875
100000,209.745,167.88589999999968,0.25949119959324285
