episode,ave_ep_len,ave_ep_rew,qtable_err
0,5.0,-8.974153556199168,3.4559085136971467e-06
2000,22.112,2.040151838707663,0.024632981478663343
4000,35.122,12.184099051849518,0.03987701695261711
6000,40.4795,16.071340605244014,0.04534900822026404
8000,46.649,20.97409168221545,0.05492135150326726
10000,50.426,23.79888564897189,0.059201850587749405
12000,54.468,26.886154456653884,0.06567959438677079
14000,58.492,29.838924195153762,0.07186138737494605
16000,61.6395,31.93972512976053,0.07958638528802582
18000,66.647,35.81458810877129,0.08695193742828494
20000,70.5955,38.3306336781037,0.09521617435978846
22000,73.7895,40.96965433430217,0.10130685702296834
24000,80.913,46.48113713529252,0.11267911631383548
26000,84.3355,49.13908909857263,0.11541913757434069
28000,87.0905,51.13516458926896,0.12470132680066831
30000,90.28,53.124341058499404,0.1301234166226153
32000,96.3355,57.545696390205606,0.1419795091856897
34000,98.0175,59.147739241169084,0.13646030742287463
36000,102.764,62.549964779757424,0.14441770246246546
38000,105.2165,64.16581407215689,0.15004239260493812
40000,113.889,71.01704294664127,0.15655122665394108
42000,117.127,73.75037429973119,0.15887877234897685
44000,122.5385,77.56848809712008,0.16351981987552636
46000,123.289,78.51464135266646,0.1666875138390645
48000,129.61,83.76825296482009,0.16915914530861725
50000,132.188,85.01414182271252,0.17472830633764264
52000,129.158,82.62465286573382,0.1778486800069907
54000,134.6105,87.17525639181198,0.1731565642058665
56000,138.493,90.67073861035382,0.1810382816448298
58000,135.3965,88.23387025699185,0.1763183840687286
60000,143.31,94.29169024154858,0.18258930442658183
62000,148.3675,98.43443002580484,0.1838691233214273
64000,157.981,105.79086498924212,0.1970241291268887
66000,153.1115,102.12490907744643,0.1996524895117523
68000,153.3895,102.19323417437265,0.20327011022547808
70000,155.026,103.99350724759016,0.1975240600320293
72000,157.167,105.38910399213246,0.2044500258547833
74000,161.8165,108.59672424446609,0.20629754178723153
76000,175.0635,119.82252123153619,0.21428538125612254
78000,170.0415,115.62501921251234,0.21565299613711453
80000,187.056,128.9241966746137,0.2278043544919276
82000,178.203,122.32510093607685,0.21280356382970217
84000,175.616,119.92817829747075,0.22669032310405032
86000,178.178,122.44058392717552,0.22490662628151273
88000,188.925,131.67804433171997,0.22625524939245145
90000,184.6355,127.81204528716937,0.22840444185580658
92000,193.9395,135.1339904871252,0.23560043843847017
94000,193.751,134.81427229296975,0.23852568158816834
96000,205.3805,144.80220021985895,0.23816059785058696
98000,191.676,133.39294789216993,0.23505613301657352
100000,203.6905,142.38323956066046,0.24734186739288436
