theta,alpha,thetadot,alphadot,alpha_f,torque,voltage,time,dt,n_alpha,n_theta
0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
0.0,-3.141592653589793,0.0,-418.8790204786391,0.0,0.0,0.0,0.0,0.015,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.014439582824707031,0.014439582824707031,nan,nan
0.0,-3.1400586728019073,0.0,0.08437566232004319,0.0015339807878856412,0.0,0.0,0.03261995315551758,0.018180370330810547,nan,nan
0.0,-3.138524692014022,0.0,0.09718712054848358,0.0030679615757712823,0.0,0.0,0.04840373992919922,0.01578378677368164,nan,nan
0.0,-3.136990711226136,0.0,0.10308885718375589,0.0046019423636569235,0.0,0.0,0.06328392028808594,0.014880180358886719,nan,nan
0.0,-3.136990711226136,0.0,0.0,0.0046019423636569235,0.0,0.0,0.0780344009399414,0.014750480651855469,nan,nan
0.0,-3.136990711226136,0.0,0.0,0.0046019423636569235,0.0,0.0,0.0987091064453125,0.020674705505371094,nan,nan
0.0,-3.136990711226136,0.0,0.0,0.0046019423636569235,0.0,0.0,0.1143333911895752,0.015624284744262695,nan,nan
0.0,-3.138524692014022,0.0,-0.09817776657235287,0.0030679615757712823,0.0,0.0,0.129957914352417,0.015624523162841797,nan,nan
0.0,-3.138524692014022,0.0,0.0,0.0030679615757712823,0.0,0.0,0.1455824375152588,0.015624523162841797,nan,nan
0.0,-3.1400586728019073,0.0,-0.09816877867791746,0.0015339807878856412,0.0,0.0,0.1612083911895752,0.015625953674316406,nan,nan
0.0,3.1400586728019073,0.0,401.945909742198,-0.0015339807878856412,0.0,0.0,0.1768326759338379,0.015624284744262695,nan,nan
0.0,3.1385246920140215,0.0,-0.09817177445989461,-0.0030679615757712823,0.0,0.0,0.1924581527709961,0.015625476837158203,nan,nan
0.0,3.135456730438251,0.0,-0.19634954084932588,-0.006135923151542565,0.0,0.0,0.2080831527709961,0.015625,nan,nan
0.0,3.132388768862479,0.0,-0.19635553314470575,-0.009203884727313847,0.0,0.0,0.2237076759338379,0.015624523162841797,nan,nan
0.0,3.1293208072867076,0.0,-0.19635253695132596,-0.01227184630308513,0.0,0.0,0.2393324375152588,0.015624761581420898,nan,nan
0.0,3.126252845710937,0.0,-0.19634354891973238,-0.015339807878856412,0.0,0.0,0.254957914352417,0.015625476837158203,nan,nan
0.0,3.1216509033472795,0.0,-0.29453779414428943,-0.019941750242513337,0.0,0.0,0.2705821990966797,0.015624284744262695,nan,nan
0.0,3.1185829417715087,0.0,-0.19633456171101174,-0.023009711818284616,0.0,0.0,0.2862083911895752,0.015626192092895508,nan,nan
0.0,3.1139809994078513,0.0,-0.2911655292291335,-0.02761165418194154,0.0,0.0,0.302013635635376,0.01580524444580078,nan,nan
0.0,3.1109130378320806,0.0,-0.19631059984288732,-0.030679615757712823,0.0,0.0,0.3176417350769043,0.01562809944152832,nan,nan
0.0,3.106311095468423,0.0,-0.2945288054269889,-0.035281558121369745,0.0,0.0,0.3332664966583252,0.015624761581420898,nan,nan
0.0,3.1032431338926525,0.0,-0.19634954084932588,-0.03834951969714103,0.0,0.0,0.3488914966583252,0.015625,nan,nan
0.0,3.098641191528995,0.0,-0.29450633603383763,-0.04295146206079795,0.0,0.0,0.3645174503326416,0.015625953674316406,nan,nan
0.0,3.0955732299532235,0.0,-0.19635852942952628,-0.04601942363656923,0.0,0.0,0.3801417350769043,0.015624284744262695,nan,nan
0.0,3.090971287589567,0.0,-0.29452431127401724,-0.05062136600022616,0.0,0.0,0.3957667350769043,0.015625,nan,nan
0.0,3.0879033260137954,0.0,-0.19518503055053538,-0.05368932757599744,0.0,0.0,0.411484956741333,0.01571822166442871,nan,nan
0.0,3.0848353644380246,0.0,-0.19676988667657686,-0.056757289151768725,0.0,0.0,0.4270765781402588,0.015591621398925781,nan,nan
0.0,3.081767402862253,0.0,-0.1930155923247307,-0.059825250727540004,0.0,0.0,0.44297146797180176,0.01589488983154297,nan,nan
0.0,3.0786994412864814,0.0,-0.19627167427938663,-0.06289321230331128,0.0,0.0,0.4586026668548584,0.01563119888305664,nan,nan
0.0,3.0771654604985965,0.0,-0.09818226113669634,-0.06442719309119693,0.0,0.0,0.4742264747619629,0.015623807907104492,nan,nan
0.0,3.074097498922825,0.0,-0.1920161681579519,-0.0674951546669682,0.0,0.0,0.4902040958404541,0.01597762107849121,nan,nan
0.0,3.072563518134939,0.0,-0.09755995927993712,-0.06902913545485385,0.0,0.0,0.505927562713623,0.015723466873168945,nan,nan
0.0,3.0710295373470533,0.0,-0.09814182486580697,-0.07056311624273949,0.0,0.0,0.5215578079223633,0.015630245208740234,nan,nan
0.0,3.0710295373470533,0.0,0.0,-0.07056311624273949,0.0,0.0,0.5360813140869141,0.014523506164550781,nan,nan
0.0,3.0694955565591684,0.0,-0.10685547323704324,-0.07209709703062514,0.0,0.0,0.5504369735717773,0.014355659484863281,nan,nan
0.0,3.0694955565591684,0.0,0.0,-0.07209709703062514,0.0,0.0,0.5646586418151855,0.014221668243408203,nan,nan
0.0,3.0694955565591684,0.0,0.0,-0.07209709703062514,0.0,0.0,0.5826578140258789,0.01799917221069336,nan,nan
0.0,3.0710295373470533,0.0,0.09647306655294259,-0.07056311624273949,0.0,0.0,0.5985584259033203,0.015900611877441406,nan,nan
0.0,3.072563518134939,0.0,0.09242234797892082,-0.06902913545485385,0.0,0.0,0.6151559352874756,0.016597509384155273,nan,nan
0.0,3.074097498922825,0.0,0.09678507987052022,-0.0674951546669682,0.0,0.0,0.6310052871704102,0.01584935188293457,nan,nan
