episode,ave_ep_len,ave_ep_rew,qtable_err
0,20.0,-1.8999999999999986,3.6613311490899615e-06
200,16.635,1.000999999999999,0.001004394035468945
400,16.725,1.0669999999999988,0.0011212137289309464
600,16.705,1.028499999999999,0.0012073349986813473
800,19.875,3.4104999999999994,0.0013138134803958891
1000,20.045,3.411,0.0013884156229927423
1200,22.3,5.3759999999999994,0.0016851314899553498
1400,24.75,7.499999999999999,0.001895784757070645
1600,23.925,6.641500000000003,0.001696334972532023
1800,25.07,7.814999999999998,0.001802431627482484
2000,23.57,6.299500000000002,0.0018055185075790544
2200,25.925,8.657499999999999,0.001915299127656533
2400,28.215,10.382000000000003,0.002119525772548954
2600,28.89,11.175499999999992,0.0021785718771635126
2800,29.65,11.780999999999997,0.0023239152263014977
3000,30.815,12.838999999999992,0.002335749706501527
3200,29.08,11.140000000000002,0.002390626410961152
3400,31.1,12.980500000000006,0.002592207803258919
3600,31.29,13.108500000000001,0.002635177800011282
3800,32.98,14.7425,0.002860372602335133
4000,32.25,13.946999999999987,0.002843941634054175
4200,34.615,16.319499999999994,0.0030012513198455883
4400,35.545,17.294000000000004,0.003336162329204542
4600,32.9,14.625000000000002,0.0028593143454969366
4800,36.295,17.607500000000005,0.003097784901854795
5000,37.59,19.34,0.003409032667086839
5200,36.285,18.006999999999994,0.0034999376374442413
5400,36.65,18.495999999999995,0.003646588355309024
5600,39.165,20.841499999999993,0.003749656095504079
5800,36.075,17.359500000000004,0.003421092564860757
6000,39.13,20.624999999999996,0.0041874488892615375
6200,41.07,22.397499999999994,0.004030896580447527
6400,38.19,19.520999999999997,0.00414351665754462
6600,41.15,22.23599999999999,0.0041517848046059855
6800,39.7,20.828000000000003,0.0039217341463021055
7000,38.915,20.2825,0.004232620589121146
7200,44.615,25.600999999999978,0.004643644691479967
7400,44.655,25.779999999999994,0.004830705211846147
7600,46.035,27.15699999999997,0.005063985722223422
7800,42.25,23.305499999999974,0.0043591061821323515
8000,41.365,22.051499999999987,0.0043299587276469315
8200,44.975,26.1635,0.0050332547385217065
8400,46.275,27.015500000000003,0.004991350345695797
8600,42.66,23.56600000000001,0.00524419622822725
8800,47.05,27.878500000000013,0.004962816254212236
9000,47.13,28.069499999999994,0.005629329822664099
9200,45.085,25.925500000000003,0.005149903054333323
9400,45.18,25.912000000000006,0.0052412544817596425
9600,45.105,25.87049999999999,0.005267075447561205
9800,49.135,29.607000000000003,0.0062077888927107965
10000,47.88,28.621500000000015,0.005919412617832609
10200,45.555,26.3805,0.0055701886802791084
10400,49.895,30.39449999999999,0.0059180261093749985
10600,44.12,24.979499999999987,0.005603504485881772
10800,46.895,27.40349999999999,0.005762690360101767
11000,46.04,26.65249999999999,0.005355112258697861
11200,52.38,32.61200000000002,0.00619676756998381
11400,46.325,26.852499999999992,0.005676416663465173
11600,53.205,33.4315,0.007082215052530881
11800,49.175,29.75349999999999,0.006302261113783481
12000,50.955,31.453000000000007,0.006382481331385666
12200,53.09,33.13800000000001,0.0069575906352008785
12400,47.735,27.987000000000002,0.005931794741826042
12600,58.07,37.63249999999999,0.007324230715326167
12800,50.915,31.05349999999999,0.006423659515463627
13000,62.475,42.22000000000003,0.008242466575047057
13200,54.81,35.34600000000003,0.006866493005009546
13400,51.24,31.632499999999986,0.006942168646803007
13600,54.635,34.82500000000002,0.007572498664927814
13800,55.34,35.532999999999994,0.00723630275062683
14000,56.7,36.70799999999999,0.00746412736969845
14200,55.9,35.70849999999999,0.007888501878600582
14400,55.05,34.859500000000004,0.007594081692794764
14600,57.22,37.339500000000015,0.00781616306806237
14800,50.41,30.328999999999994,0.0068838428796112175
15000,54.61,34.642000000000024,0.008040787049433356
15200,58.91,38.67649999999999,0.008259748405386647
15400,57.13,36.800499999999985,0.007943797524992111
15600,52.965,32.699000000000005,0.007605443941397632
15800,53.095,33.291,0.0076099690694822145
16000,56.995,36.802,0.008263521984620152
16200,55.755,35.6115,0.0076441372546614175
16400,57.64,37.07549999999999,0.008193618126622584
16600,56.78,36.532999999999994,0.008142617038874153
16800,59.675,39.24949999999999,0.008370228084804322
17000,59.43,39.02500000000002,0.008697484693164387
17200,62.22,42.18099999999998,0.00846116210764354
17400,64.715,43.69800000000003,0.009612741484209712
17600,65.74,44.81849999999999,0.008998370817140704
17800,61.27,40.83700000000001,0.00840613339263133
18000,63.91,42.919000000000004,0.009303539202644914
18200,58.18,37.521000000000036,0.008890584068582206
18400,63.125,42.214500000000015,0.008983776335017471
18600,65.13,44.082999999999984,0.009368865573895853
18800,58.985,38.510000000000005,0.008498572700744948
19000,63.63,42.69250000000002,0.008874290088325765
19200,65.785,44.816500000000005,0.009576269737928791
19400,62.535,41.91899999999999,0.008742417650105907
19600,66.52,45.535999999999994,0.008981106250175203
19800,78.115,56.5905,0.010879347646953887
20000,67.315,46.386500000000034,0.009981850116890192
20200,62.085,41.26050000000003,0.009294096976768147
20400,65.11,44.105,0.009296673475544418
20600,60.645,39.9675,0.009052930387353638
20800,64.7,44.072999999999986,0.008996577611112768
21000,69.895,48.60500000000006,0.010103634389814365
21200,70.265,48.95649999999998,0.010409824711759967
21400,66.11,44.49950000000002,0.00959049702485786
21600,68.175,46.83950000000002,0.010186056004838876
21800,63.02,42.12500000000001,0.009214423289136894
22000,63.7,42.59100000000003,0.009794618866399894
22200,63.74,42.49949999999999,0.009727744610251955
22400,67.03,45.71800000000004,0.009725260187698311
22600,70.7,49.32350000000001,0.009648396886460629
22800,69.34,48.2565,0.009677284918668658
23000,69.38,48.0545,0.009751227459247109
23200,69.42,48.250000000000036,0.009973016602813056
23400,72.115,51.037000000000056,0.00975175138799943
23600,78.645,56.402000000000015,0.01076921832020453
23800,70.63,49.144500000000036,0.010489663289392104
24000,68.43,47.121500000000005,0.010143549477657464
24200,71.115,49.682500000000026,0.00999998386268305
24400,71.16,49.59000000000002,0.010839672038901533
24600,63.615,42.64900000000004,0.009221018365597595
24800,74.81,53.22449999999998,0.011106635798420124
25000,77.225,54.79600000000001,0.011516523688801171
25200,72.045,50.62400000000003,0.009716750897494556
25400,70.145,48.639500000000005,0.010208250841368503
25600,72.735,50.89950000000001,0.010319304764511537
25800,69.525,47.81300000000003,0.010707292670432678
26000,83.65,61.19550000000007,0.012012451700193508
26200,78.265,56.134500000000024,0.01096748322781148
26400,72.57,50.9565,0.010585169881593684
26600,82.735,60.03349999999997,0.012383289193410177
26800,76.52,54.143499999999996,0.011735830299816464
27000,86.365,63.32100000000003,0.012848514819306628
27200,85.825,63.043,0.012573384596282725
27400,77.235,55.214500000000015,0.011472822127744453
27600,74.565,52.51000000000005,0.011822066828546507
27800,82.53,60.03500000000001,0.01172937094307536
28000,78.595,56.855500000000035,0.011512022169519338
28200,76.94,54.82050000000003,0.011699080713160812
28400,79.685,57.437000000000054,0.011595707932437707
28600,93.17,70.17050000000002,0.013143524864169578
28800,95.215,71.73250000000002,0.013613730815699835
29000,81.1,58.99450000000004,0.01215529775919791
29200,88.21,65.36650000000006,0.012881129408079364
29400,88.15,65.50300000000001,0.013635880436841689
29600,87.42,64.53800000000003,0.013345611148968877
29800,83.92,61.3905,0.012543040590402045
30000,94.22,71.68000000000002,0.01191686838687383
30200,85.465,63.34150000000004,0.011876807192661746
30400,82.555,60.106500000000025,0.012697904155734244
30600,93.355,69.74400000000009,0.013039922964917445
30800,95.095,71.31450000000002,0.013820335104011861
31000,80.115,57.72600000000003,0.01170924133112117
31200,87.59,64.82800000000006,0.012769337343478501
31400,77.205,54.63950000000004,0.011733017844965858
31600,81.48,58.68450000000001,0.012309128850970392
31800,80.815,58.057000000000016,0.012916201057380434
32000,100.735,76.5745,0.013778346270470988
32200,94.205,70.05600000000005,0.014385277959300188
32400,103.615,78.89700000000002,0.015382070246885185
32600,93.495,69.72700000000002,0.012806157944896878
32800,103.37,78.81650000000006,0.014634033126371081
33000,96.05,72.63100000000006,0.013436804658592344
33200,96.335,71.94400000000007,0.014285919180489706
33400,93.36,69.54100000000001,0.015037094835965405
33600,99.43,75.46650000000004,0.014389533778271688
33800,100.24,75.89900000000002,0.014536376969291295
34000,112.075,86.9395,0.015353261010623733
34200,97.61,73.52650000000007,0.013966605202584116
34400,104.295,80.00500000000007,0.015471667482885603
34600,103.455,79.21700000000003,0.01450640872579446
34800,112.63,87.95600000000007,0.014978343843439186
35000,92.255,68.58050000000001,0.014088437265547706
35200,108.13,84.05000000000005,0.01371747966787071
35400,105.19,80.75600000000003,0.015486075467078066
35600,110.025,85.90500000000011,0.014445383633425325
35800,96.865,73.47650000000006,0.014240946657494558
36000,103.965,79.89550000000004,0.014123048954279857
36200,110.94,85.87800000000007,0.01541523273815524
36400,100.31,76.1345000000001,0.014503559919598324
36600,99.54,75.53950000000003,0.01429573444152374
36800,108.61,84.07600000000006,0.013693359640446216
37000,113.5,88.40250000000003,0.01516485930292383
37200,99.84,76.03900000000009,0.014324118830025304
37400,103.58,79.26000000000005,0.0147789292380022
37600,103.595,79.33050000000007,0.014327122649284943
37800,110.73,85.59750000000005,0.015802540209779347
38000,93.93,69.91100000000004,0.014688532728136005
38200,101.84,77.22850000000005,0.015048380166686543
38400,103.465,78.70400000000006,0.015478739947320469
38600,104.065,79.4475,0.015459078449520254
38800,96.04,72.08600000000003,0.014586789819629718
39000,104.995,80.05400000000004,0.01474453066717349
39200,104.47,79.775,0.015730648230103044
39400,104.51,79.39800000000002,0.015570100209829537
39600,105.65,80.56900000000007,0.014558852696120816
39800,108.47,82.58850000000008,0.015031267335782056
40000,125.12,99.1,0.016213651047593283
40200,119.53,93.24950000000004,0.016911550295634518
40400,115.9,90.53150000000014,0.016505738274897173
40600,117.595,92.03300000000004,0.015593803382717358
40800,119.535,93.55200000000008,0.01613038845117085
41000,106.92,81.43150000000003,0.01537626129329342
41200,124.905,98.66550000000007,0.01643575871836064
41400,122.75,96.59350000000008,0.016313972636328465
41600,108.72,83.75600000000006,0.014781615827706217
41800,113.695,87.88749999999996,0.0151849536241272
42000,112.985,86.99350000000011,0.016511363701984215
42200,124.185,97.71349999999997,0.016250098629995807
42400,129.785,103.33599999999998,0.01734168929021522
42600,120.865,94.34000000000013,0.01742330105796505
42800,117.495,91.53850000000004,0.01627116010706465
43000,124.24,97.64150000000006,0.0164694755480188
43200,121.665,95.62100000000011,0.015229054029470302
43400,128.965,102.1625000000001,0.016553828594541426
43600,125.05,98.30150000000009,0.01635899312380472
43800,139.325,112.13250000000008,0.015899482337816115
44000,117.225,91.29200000000009,0.015114825778644933
44200,127.335,100.64100000000002,0.016241889977261243
44400,122.455,96.43150000000009,0.01578777578600836
44600,122.185,95.88100000000004,0.01652047521846102
44800,135.38,108.35250000000002,0.016964110153574866
45000,108.315,83.53800000000008,0.016911604710002724
45200,109.415,84.3645,0.015296353402108333
45400,117.085,91.10650000000001,0.01606905107970075
45600,114.185,88.43000000000002,0.015788038839500553
45800,122.075,96.15950000000004,0.01591920725332252
46000,124.105,97.32650000000007,0.018050188712482776
46200,132.055,104.95550000000001,0.015711281936787634
46400,116.145,89.97899999999996,0.015656362680659775
46600,129.29,101.68550000000009,0.01753434682404994
46800,119.55,92.46150000000009,0.017762650651275257
47000,141.2,113.10850000000002,0.0175778320550962
47200,134.005,106.45249999999999,0.017723515047284536
47400,116.38,90.35850000000008,0.01584456958930382
47600,123.135,96.50250000000005,0.016455871676402598
47800,133.845,107.2560000000001,0.016529146691767346
48000,131.05,104.12150000000007,0.016351722099898134
48200,124.135,97.71100000000004,0.01502652054168001
48400,136.85,108.87550000000003,0.018794135844183133
48600,133.87,106.71100000000007,0.01597236341958961
48800,142.96,115.56599999999999,0.01600840695754301
49000,130.975,103.85850000000013,0.017270793585184324
49200,152.3,124.31100000000004,0.017477384158389522
49400,142.015,114.33150000000005,0.019320324062270584
49600,129.1,102.69300000000003,0.016160619345200865
49800,141.34,114.00300000000007,0.016886727814991263
50000,141.27,113.5755000000001,0.01741437793244763
50200,124.1,97.92300000000009,0.016706481191118092
50400,125.205,98.48999999999997,0.016484849079599663
50600,122.445,96.06950000000013,0.015588786713923105
50800,161.025,131.56850000000014,0.019780451345857056
51000,148.74,120.2860000000001,0.018404026306261503
51200,127.16,100.10200000000005,0.016727058900042314
51400,151.915,123.11650000000003,0.01843691854494189
51600,122.22,95.58950000000011,0.016576332618191993
51800,141.725,113.59350000000003,0.017527023743345884
52000,149.195,120.77149999999995,0.016638061500424118
52200,152.585,123.23400000000005,0.018130404623976006
52400,138.51,111.51350000000009,0.016587004530169043
52600,136.995,109.7225,0.016729179109327964
52800,161.17,132.62099999999998,0.01633385953702177
53000,144.77,116.71300000000008,0.01681790111293996
53200,149.35,121.7590000000001,0.01661478245975813
53400,141.17,113.9830000000001,0.01694692921189019
53600,133.745,106.66450000000013,0.01583983276498374
53800,141.275,114.01899999999995,0.017007336859390033
54000,148.34,120.20000000000003,0.017226274622611667
54200,149.555,121.45950000000008,0.01689788675349944
54400,150.74,122.2175,0.01858315654140108
54600,155.775,127.47450000000006,0.017915983508480234
54800,130.815,104.22850000000008,0.016495937503717636
55000,129.545,102.57500000000013,0.0173924417840503
55200,131.265,104.31550000000001,0.0164661723689591
55400,136.57,109.20349999999995,0.016849880917761698
55600,126.84,99.62000000000008,0.017470454800850625
55800,147.28,117.99500000000006,0.01737046097993157
56000,147.78,118.81150000000004,0.017552146447402713
56200,138.36,111.1485,0.017530398707649213
56400,140.94,112.79450000000008,0.016313731633010777
56600,159.125,130.2690000000001,0.01747993824215522
56800,148.92,120.63750000000002,0.018989320614745234
57000,152.065,123.56150000000004,0.01778870865058272
57200,153.675,125.05350000000007,0.018801664886620804
57400,152.675,124.09300000000013,0.017457508034758012
57600,151.6,122.64849999999997,0.018359980967672274
57800,147.43,119.40050000000008,0.01674348153924925
58000,162.87,133.33399999999995,0.019152151944692466
58200,171.26,140.96349999999993,0.019392784957998583
58400,146.03,118.10299999999998,0.017492615974085423
58600,156.25,127.78000000000013,0.018284992759353278
58800,134.575,106.71700000000006,0.01730184750681989
59000,152.045,123.43050000000007,0.018775904165840747
59200,152.555,124.43650000000005,0.01891243473579217
59400,154.34,125.22550000000005,0.018187003246846425
59600,151.82,122.16950000000006,0.018845862875209996
59800,154.6,125.79799999999997,0.017544719428077594
60000,162.715,133.56500000000003,0.018771680408486636
60200,152.175,123.50849999999998,0.018082346301394884
60400,148.5,119.53200000000001,0.0188158502919489
60600,142.735,114.90050000000012,0.01750363023945244
60800,149.21,121.17099999999994,0.01637768756814365
61000,140.99,113.42850000000004,0.017011228546570244
61200,134.76,107.52400000000021,0.01661511151794497
61400,138.695,111.18549999999996,0.015298052743895556
61600,161.46,131.9345,0.01829877724000055
61800,148.16,120.36099999999995,0.016430043020856697
62000,165.305,136.23650000000006,0.016723285587982563
62200,168.865,139.2930000000001,0.017080264543721385
62400,164.24,134.64999999999995,0.01615936689386175
62600,164.215,134.4645,0.016893382793116175
62800,164.915,135.54700000000005,0.017524100339432316
63000,170.805,140.51000000000005,0.01757799561788978
63200,184.31,152.90349999999992,0.01873077177755537
63400,175.075,144.612,0.018012533751316676
63600,159.245,129.80200000000002,0.017721947860013038
63800,179.915,149.15349999999992,0.0181701214856173
64000,181.295,150.18499999999992,0.017896784799404906
64200,163.145,132.54550000000015,0.018810512837856227
64400,153.12,124.52150000000009,0.017950515082561583
64600,155.505,126.19200000000008,0.01792915771097947
64800,149.35,120.6565,0.017117387011353572
65000,170.25,139.4115,0.017503401107551272
65200,168.095,137.89699999999996,0.018315381023008167
65400,193.925,162.21199999999996,0.019387003017295065
65600,169.02,138.89149999999995,0.017768057806778904
65800,166.55,136.32799999999995,0.019028428512713573
66000,172.885,142.00050000000007,0.019904318021980474
66200,184.305,153.81000000000006,0.019302792261522653
66400,172.52,141.65750000000008,0.018740806550904064
66600,157.3,127.5575,0.019006432348409097
66800,179.575,148.96800000000016,0.018651148754052486
67000,154.26,124.81200000000001,0.018581086009640972
67200,147.015,118.3385000000001,0.016877894442708815
67400,177.73,147.245,0.01838214462841431
67600,180.175,149.43949999999998,0.018465507291105868
67800,167.375,137.3135,0.018958907783803772
68000,153.88,124.47449999999998,0.019471358104249287
68200,168.705,137.98450000000005,0.019386116574052082
68400,170.035,140.07,0.01828157816360501
68600,164.19,134.28200000000007,0.018933370386235708
68800,177.785,147.1225,0.019110545099638863
69000,162.145,132.6380000000001,0.0187477717221762
69200,168.725,138.56150000000008,0.01786465197825532
69400,151.96,123.28599999999987,0.016974662586863736
69600,160.255,131.5095,0.01780811648950181
69800,158.605,129.12100000000004,0.0196436953926477
70000,178.575,147.683,0.019778156939681102
70200,163.275,133.31599999999997,0.018491096747711853
70400,159.7,129.27350000000007,0.019287800236676537
70600,168.57,138.2050000000001,0.019135366753296707
70800,171.84,141.0525,0.01829129446813703
71000,182.75,151.29850000000002,0.01865347750689063
71200,188.015,156.27900000000008,0.019327238446341852
71400,164.925,134.75500000000008,0.01879516537661914
71600,174.405,144.01699999999994,0.018604142019487183
71800,183.55,152.0045,0.019626788641522955
72000,202.595,169.73599999999996,0.020049409828838835
72200,208.505,176.361,0.019631710575585014
72400,170.99,141.29150000000007,0.01841188546962167
72600,178.905,147.53550000000004,0.0199343008449497
72800,178.565,147.923,0.018117808189300432
73000,165.955,136.48399999999995,0.01695534468897515
73200,207.045,174.58800000000002,0.01866683457117741
73400,170.79,141.4344999999999,0.017445721774270916
73600,168.555,138.6779999999999,0.01710963156425647
73800,186.455,155.34650000000002,0.0181937838496418
74000,182.4,151.92099999999994,0.01880645519562829
74200,190.27,158.9849999999999,0.01956627954041209
74400,188.62,156.83599999999998,0.020496566160212847
74600,189.88,159.0324999999999,0.01907293882428147
74800,188.41,157.41100000000003,0.01837949836949296
75000,173.1,142.51950000000002,0.019321767010187903
75200,161.04,131.7825,0.017794686354919154
75400,184.195,153.6455,0.020048290810912004
75600,175.09,145.4115,0.019098291710525746
75800,210.39,178.0279999999999,0.02004435306215057
76000,187.765,157.111,0.01734025690152394
76200,147.17,118.91950000000008,0.01776315086161132
76400,191.27,160.12500000000009,0.019043691806720765
76600,175.135,145.16650000000004,0.01876187016950598
76800,183.03,151.4045,0.019482805390852006
77000,176.74,146.11249999999998,0.01944815322858981
77200,177.865,147.23700000000005,0.01812947454109077
77400,196.53,164.85499999999996,0.01983655627067667
77600,181.78,151.80200000000002,0.01849466788570883
77800,200.835,168.99300000000002,0.01949377502115008
78000,192.425,160.3604999999998,0.021217957809168825
78200,177.32,146.96000000000006,0.017879541007206783
78400,175.345,145.24999999999991,0.017673548182881194
78600,173.575,143.53200000000007,0.01691044458935626
78800,210.99,178.66049999999981,0.01879097190489087
79000,211.96,178.77449999999988,0.019600025223917236
79200,198.615,166.261,0.02071349188616544
79400,217.47,183.4539999999998,0.02134927394698086
79600,176.63,146.52100000000002,0.018071576678495793
79800,201.98,169.3839999999999,0.019741183014660355
80000,207.855,174.78600000000006,0.02138022265885979
80200,200.6,168.18850000000006,0.02019172082239724
80400,187.73,155.91899999999995,0.020178817775278822
80600,195.19,162.88449999999995,0.021640898657229162
80800,191.24,159.52949999999996,0.0195348296822864
81000,208.03,175.34899999999988,0.020091627217181607
81200,173.75,143.6865,0.018086667352419147
81400,188.375,157.15149999999997,0.018379858113181945
81600,206.105,173.0429999999998,0.019958769421461887
81800,190.73,158.56299999999976,0.020366005087199598
82000,194.015,162.16049999999998,0.018332996028399783
82200,192.945,161.45449999999997,0.018890002984544647
82400,181.975,150.651,0.01755016505670652
82600,177.045,146.62949999999995,0.018762389954127524
82800,183.4,152.09150000000002,0.018747784167333297
83000,192.7,162.23350000000008,0.01827798876040176
83200,190.58,159.98049999999998,0.01806334799784007
83400,172.995,143.52700000000002,0.017810366870263033
83600,212.44,179.98549999999992,0.019995143275878657
83800,194.87,163.39449999999994,0.020077540613583772
84000,185.49,154.68699999999998,0.019071865707892266
84200,191.625,160.39299999999994,0.019814312807271847
84400,192.63,161.4404999999999,0.01990835148828828
84600,198.765,167.2960000000001,0.018298555666748748
84800,188.28,156.89199999999994,0.020600913142863816
85000,212.095,179.7209999999998,0.01871920009648413
85200,180.755,150.526,0.017016785808518863
85400,218.525,185.51199999999983,0.020470372619579378
85600,192.735,161.29199999999994,0.019358897406976973
85800,188.895,157.07049999999995,0.020730575308985238
86000,182.485,151.90600000000018,0.019711934739313517
86200,200.305,168.32749999999984,0.018787615375208427
86400,182.81,152.38099999999994,0.0174743796811507
86600,195.28,163.5674999999998,0.017574572450782623
86800,204.035,171.1774999999999,0.019523658912265065
87000,176.76,146.45950000000002,0.017327796567575143
