episode,ave_ep_len,ave_ep_rew,qtable_err
0,17.0,0.8000000000000007,9.846643784081952e-06
2000,22.128,5.67035,0.024118757266300122
4000,30.628,12.747650000000004,0.031025289320644734
6000,36.27,17.833499999999965,0.03552834768431735
8000,41.7415,22.957599999999985,0.039134569538508066
10000,46.1915,26.915200000000027,0.045754462441384855
12000,50.5455,30.874349999999943,0.05241240763273994
14000,54.1355,33.96510000000004,0.05864520069487339
16000,62.489,41.7555999999999,0.07163147391928118
18000,65.782,44.65494999999992,0.07910684530445256
20000,72.082,50.35685,0.08724184835809254
22000,75.259,53.18439999999992,0.09182004108655904
24000,81.167,58.52249999999993,0.10326127353777706
26000,83.94,60.97520000000011,0.10773263512455054
28000,93.121,68.79954999999988,0.12426997415360255
30000,100.009,75.02094999999993,0.13109086012119345
32000,108.0085,82.18519999999977,0.13800531694339963
34000,121.691,94.36675000000002,0.15506664221041555
36000,124.6565,96.38734999999996,0.16134171029134214
38000,138.899,109.49800000000003,0.170870307489365
40000,148.4225,118.35599999999991,0.17615575583880097
42000,158.8235,127.53610000000012,0.18478805897003026
44000,168.474,136.62694999999997,0.18498846346266679
46000,178.2675,145.6246499999998,0.1858434893484801
48000,170.7635,138.3539499999999,0.1850471278653403
50000,205.6525,170.40949999999953,0.20031009922883178
52000,207.6275,172.37244999999967,0.20021493994988068
54000,208.761,173.4068999999997,0.2042047164447422
56000,202.9625,167.91574999999992,0.20499220468077065
58000,211.4405,175.3944499999994,0.20947267676509518
60000,221.0955,184.8376499999996,0.20961398920693997
62000,237.0035,198.69644999999957,0.2236831349897813
64000,251.6815,213.0375500000001,0.22137012007047543
66000,240.4545,203.34584999999998,0.21121577917952855
68000,253.873,215.2046999999998,0.21843975376385516
70000,256.046,216.96799999999956,0.22571547787618393
72000,258.2175,219.2127499999999,0.22472728384768445
74000,276.195,236.2296500000001,0.22948036720837076
76000,281.135,241.12105000000017,0.23454991291213928
78000,295.9055,254.04519999999948,0.2379114094602406
80000,298.712,257.04844999999955,0.23861223172442889
82000,289.4945,248.35880000000014,0.23882311419036603
84000,318.1655,274.15069999999974,0.2528748724475991
86000,315.703,271.9379499999987,0.2597891154812119
88000,299.604,257.05404999999945,0.2549134647591263
90000,307.4745,264.89904999999953,0.24754286598201464
92000,312.6275,269.3130500000001,0.2640800263045544
94000,329.89,285.1055499999995,0.27090077030684095
96000,351.7235,305.65714999999966,0.2674567322861818
98000,350.233,304.3623,0.27171054922517085
100000,365.993,318.8295000000003,0.2706220027608398
