theta,alpha,thetadot,alphadot,alpha_f,torque,voltage,time,dt,n_alpha,n_theta
0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
0.0,-3.141592653589793,0.0,-418.8790204786391,0.0,0.0,0.0,0.0,0.015,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.014175176620483398,0.014175176620483398,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.03265810012817383,0.01848292350769043,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0493316650390625,0.016673564910888672,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.06510090827941895,0.015769243240356445,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.08000802993774414,0.014907121658325195,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.0946950912475586,0.014687061309814453,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.11533331871032715,0.020638227462768555,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.13095831871032715,0.015625,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.14658355712890625,0.0156252384185791,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.16220784187316895,0.015624284744262695,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.17783308029174805,0.0156252384185791,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.1936502456665039,0.01581716537475586,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.209381103515625,0.015730857849121094,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.22500896453857422,0.01562786102294922,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.24063396453857422,0.015625,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.2562589645385742,0.015625,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.2718842029571533,0.0156252384185791,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.2875089645385742,0.015624761581420898,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.3031339645385742,0.015625,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.3187596797943115,0.015625715255737305,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.3343844413757324,0.015624761581420898,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.35001063346862793,0.015626192092895508,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.3656339645385742,0.015623331069946289,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.3812599182128906,0.015625953674316406,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.3968842029571533,0.015624284744262695,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.41251111030578613,0.015626907348632812,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.42652273178100586,0.014011621475219727,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.4415440559387207,0.015021324157714844,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.4599573612213135,0.018413305282592773,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.4742894172668457,0.014332056045532227,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.48995351791381836,0.015664100646972656,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.5135955810546875,0.02364206314086914,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.5276534557342529,0.01405787467956543,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.5493531227111816,0.02169966697692871,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.5633578300476074,0.014004707336425781,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.5826625823974609,0.019304752349853516,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.5966665744781494,0.014003992080688477,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.6106667518615723,0.014000177383422852,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.63165283203125,0.020986080169677734,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.6472764015197754,0.01562356948852539,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.6629014015197754,0.015625,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.6785268783569336,0.015625476837158203,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.6941525936126709,0.015625715255737305,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.7097854614257812,0.01563286781311035,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.7254161834716797,0.015630722045898438,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.7401866912841797,0.0147705078125,nan,nan
0.0,-3.141592653589793,0.0,0.0,0.0,0.0,0.0,0.7546412944793701,0.01445460319519043,nan,nan
